RACEDATE,PLACE,RACE,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,WEIGHT1,WEIGHT2,WEIGHT3,WEIGHT4,WEIGHT5,WEIGHT6,ST_AVG1,ST_AVG2,ST_AVG3,ST_AVG4,ST_AVG5,ST_AVG6,CLASS1,CLASS2,CLASS3,CLASS4,CLASS5,CLASS6,L1,L2,L3,L4,L5,L6,F1,F2,F3,F4,F5,F6,WIN1RATE1,WIN1RATE2,WIN1RATE3,WIN1RATE4,WIN1RATE5,WIN1RATE6,WIN2RATE1,WIN2RATE2,WIN2RATE3,WIN2RATE4,WIN2RATE5,WIN2RATE6,LOCALWIN1RATE1,LOCALWIN1RATE2,LOCALWIN1RATE3,LOCALWIN1RATE4,LOCALWIN1RATE5,LOCALWIN1RATE6,LOCALWIN2RATE1,LOCALWIN2RATE2,LOCALWIN2RATE3,LOCALWIN2RATE4,LOCALWIN2RATE5,LOCALWIN2RATE6,MOTORWIN2RATE1,MOTORWIN2RATE2,MOTORWIN2RATE3,MOTORWIN2RATE4,MOTORWIN2RATE5,MOTORWIN2RATE6,MOTORWIN3RATE1,MOTORWIN3RATE2,MOTORWIN3RATE3,MOTORWIN3RATE4,MOTORWIN3RATE5,MOTORWIN3RATE6,BOATWIN2RATE1,BOATWIN2RATE2,BOATWIN2RATE3,BOATWIN2RATE4,BOATWIN2RATE5,BOATWIN2RATE6,BOATWIN3RATE1,BOATWIN3RATE2,BOATWIN3RATE3,BOATWIN3RATE4,BOATWIN3RATE5,BOATWIN3RATE6,TAN,TANK,RENTAN2,RENTAN2K,RENTAN3,RENTAN3K
2025-04-05,唐津,4,50,37,38,25,34,41,55.5,52.1,53.5,52,46,52,0.14,0.14,0.15,0.18,0.12,0.15,4,1,3,1,1,4,0,0,0,0,0,0,1,0,0,1,1,0,5.95,5.15,6.36,4.86,5.64,5.47,44.44,33.98,50.46,30.12,36.36,37.84,6.26,4.5,6.34,4.3,3.89,5.06,51.61,20,48.28,30,11.11,27.78,21.67,48.85,35.14,22.39,28.97,52.11,35,64.12,54.05,35.82,44.14,69.01,30,57.89,0,20,22.22,30,50,78.95,11.11,40,33.33,60,3,610,3>4,3990,3>4>2,12980
2025-04-05,唐津,5,52,27,46,32,36,40,54.3,47,52.2,53.5,50,53.7,0.19,0.16,0.15,0.16,0.15,0.17,4,4,1,1,4,4,0,0,0,0,0,0,0,1,0,0,0,1,5.88,6.04,5.15,4.33,5.79,5.87,40.38,42.47,33.64,24.66,35.29,40.32,5.88,6.75,6,6.3,5.85,6.61,47.06,50,44.44,50,42.31,50,32.47,25.96,29.93,18.26,47.24,29.05,50.65,41.35,45.58,33.04,66.93,44.59,10.53,47.62,0,0,45.45,33.33,36.84,71.43,0,11.11,63.64,57.14,3,750,3>1,1820,3>1>5,3040
2025-04-05,唐津,6,57,35,43,32,47,37,52.2,52,52.5,49.6,52,47.6,0.14,0.18,0.18,0.19,0.16,0.15,4,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,1,5.48,6.76,5.18,3.86,4.21,4.95,34.48,50.38,35.62,19.35,22.77,25,5.47,7.14,5.03,3.65,4.61,6.14,31.58,57.14,32.61,11.54,22.22,37.93,35.07,46.67,41.55,25.95,32,38.93,54.48,63.7,60.56,46.56,49.6,55.73,77.78,36.84,0,11.11,11.11,28.57,88.89,57.89,0,44.44,11.11,57.14,2,350,2>3,740,2>3>1,870
2025-04-05,唐津,7,44,49,36,40,40,51,56.1,52,52,52.1,52.9,52,0.15,0.16,0.18,0.16,0.13,0.17,1,1,4,1,3,4,0,0,0,0,0,0,0,0,1,0,1,0,5.79,4.89,5.51,4.38,5.8,5.44,39.71,30.65,35,24.44,30.43,35.71,4.8,3.7,4.67,0,6.59,5.38,30,15,26.67,0,54.55,25,31.94,34.33,26.9,22.45,27.61,39.06,50,55.97,46.9,36.73,43.28,52.34,60,50,10,5.56,52.38,10,60,80,30,22.22,57.14,40,1,150,1>5,650,1>5>3,1660
2025-04-05,唐津,8,51,46,38,53,39,41,55.9,52,51.5,53.6,52.6,52,0.15,0.18,0.19,0.21,0.14,0.18,1,1,1,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,4.65,2.74,4.54,4.75,6.81,4.49,31.67,8.33,19.12,25,50,21.98,7,2.11,0,4.38,6.9,4.82,50,0,0,22.22,60,23.53,36.52,36.36,35.77,28.38,36.5,41.22,56.52,53.79,49.64,45.27,52.55,55.73,5.56,11.11,8.33,31.58,22.22,50,16.67,11.11,50,47.37,22.22,50,1,140,1>2,890,1>2>3,6030
2025-04-05,唐津,9,48,30,32,46,17,36,54.4,53.4,52,52.1,44,50,0.17,0.18,0.17,0.14,0.33,0.15,4,1,4,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,5.61,4.73,5.5,6.15,1.03,5.79,36.8,30.59,36.19,39.09,0,35.29,0,4.18,5.01,0,1.13,5.85,0,5.88,31.58,0,0,42.31,32.45,38.64,29.25,38.16,31.06,47.24,48.34,50.76,48.3,57.24,44.7,66.93,0,66.67,11.11,22.22,0,45.45,0,88.89,22.22,44.44,11.11,63.64,1,160,1>3,260,1>3>6,1280
2025-04-05,唐津,10,39,40,53,57,38,39,52,54,51.5,52,53.4,51,0.14,0.17,0.2,0.14,0.15,0.16,3,4,1,4,3,4,0,0,0,0,0,0,1,1,0,0,0,0,6.32,5.87,5.78,5.48,6.36,6.16,44.25,40.32,42.42,34.48,50.46,45.11,6.94,6.61,6.26,5.47,6.34,5.46,56.25,50,47.37,31.58,48.28,39.05,20.14,29.05,48.12,35.07,35.14,38.35,39.57,44.59,61.65,54.48,54.05,51.13,26.32,33.33,36.84,77.78,0,20,36.84,57.14,42.11,88.89,11.11,20,4,1650,4>6,7690,4>6>5,22590
2025-04-05,唐津,11,40,40,41,37,42,27,52.9,52.9,52,47.6,52,47,0.15,0.13,0.15,0.15,0.15,0.16,4,3,4,4,3,4,0,0,0,0,0,0,0,1,0,1,0,1,5.74,5.8,5.47,4.95,6.43,6.04,41.9,30.43,37.84,25,47.66,42.47,5.41,6.59,5.06,6.14,6.84,6.75,29.41,54.55,27.78,37.93,57.89,50,23.58,27.61,52.11,38.93,29.71,25.96,43.9,43.28,69.01,55.73,50,41.35,27.27,52.38,30,52.63,42.86,47.62,54.55,57.14,60,63.16,71.43,71.43,1,190,1>3,510,1>3>4,3360
2025-04-05,唐津,12,35,39,51,52,50,32,52,52.6,52,54.3,55.5,52,0.18,0.14,0.17,0.19,0.14,0.17,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,6.76,6.81,5.44,5.88,5.95,5.5,50.38,50,35.71,40.38,44.44,36.19,7.14,6.9,5.38,5.88,6.26,5.01,57.14,60,25,47.06,51.61,31.58,46.67,36.5,39.06,32.47,21.67,29.25,63.7,52.55,52.34,50.65,35,48.3,36.84,22.22,10,10.53,30,11.11,57.89,22.22,40,36.84,50,22.22,1,100,1>2,260,1>2>3,590
2025-04-05,宮島,1,34,43,36,49,28,25,52,52.7,52.2,52,46,51.5,0.15,0.14,0.13,0.12,0.14,0.15,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7.17,6.93,7.34,7.48,7.19,7.01,53.04,47.15,42.86,51.95,59.74,53.54,7.41,7.45,0,6.56,7.12,5.88,58.12,55,0,44.44,52.94,37.5,37.96,28.18,31.36,39.05,34.62,42.98,52.78,46.36,44.07,49.52,58.65,57.02,36.36,30,27.73,33.33,35.82,35.71,43.8,54,45.38,51.96,61.94,55.56,1,200,1>3,360,1>3>2,840
2025-04-05,宮島,2,32,38,45,35,32,45,53.7,51,52,51,52,52.1,0.15,0.14,0.14,0.11,0.12,0.17,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,0,1,6.58,6.49,6.85,7.69,6.39,7.89,46,40.66,46.3,64.57,44.94,64.84,6.03,6.35,7.88,7.59,7,7.77,43.1,45,50,63.41,57.69,61.54,47.75,33.64,35.96,35.4,34.75,32.14,67.57,51.82,54.39,50.44,49.15,50.89,35.71,34.86,31.2,31.5,30.53,39.37,53.17,52.29,48.8,48.03,44.21,58.27,1,280,1>2,600,1>2>3,1590
2025-04-05,宮島,3,27,41,38,35,40,29,52,51,52,52,52,52,0.13,0.12,0.15,0.15,0.12,0.13,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,1,6.93,6.29,8.18,6.49,7.48,6.18,57.75,42.4,70,47.46,52.44,40.63,6.9,7.8,4.5,7.67,0,6.85,53.33,60,50,33.33,0,48.72,36.84,34.45,38.21,38.18,34.71,34.31,57.02,51.26,53.66,59.09,49.59,52.94,36.5,27.18,30.23,37.62,33.33,32.74,55.47,39.81,42.64,56.44,49.52,52.21,1,200,1>2,600,1>2>5,1740
2025-04-05,宮島,4,33,31,37,52,35,33,52,52,52.6,51,52,52,0.14,0.13,0.13,0.13,0.16,0.12,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6.28,6.6,7.11,7.11,6.85,6.67,39.45,43.62,49.46,45.19,52.78,42.17,6.14,7.22,6.1,6.84,4.77,7.55,47.62,33.33,40,48.39,30.77,60,36.04,32.67,30.91,32.41,45.61,28.97,54.95,49.5,51.82,43.52,65.79,41.12,44.63,28.57,27.1,31.67,43.36,34.62,61.98,39.56,42.99,55,61.06,50.77,1,140,1>3,580,1>3>4,1730
2025-04-05,宮島,5,50,28,36,40,42,28,52.1,46.5,52.1,53.5,52.3,52,0.15,0.14,0.14,0.12,0.11,0.14,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,7.69,6.53,7.47,6.54,6.8,6.69,65.06,49.37,54.74,47.37,45.92,47.86,7.56,8.5,6.83,6.83,6.86,5.4,59.38,50,50,50,50,20,41.88,35.71,38.79,27.45,33.62,35.34,66.67,57.14,55.17,38.24,48.28,52.59,28.7,39.29,28.69,38.93,27.93,36.61,46.3,56.25,50,56.49,45.95,53.57,2,720,2>1,1620,2>1>4,6810
2025-04-05,宮島,6,32,23,39,33,34,37,52,52.1,52.5,52.7,52,53.5,0.12,0.13,0.12,0.14,0.15,0.14,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,6.39,7.27,6.85,6.04,7.17,7.4,44.94,44.76,41.53,33.33,53.04,54.17,7,7.42,7.64,8.88,7.41,7.1,57.69,66.67,54.55,100,58.12,45,34.75,35.29,34.71,34.19,37.96,35.48,49.15,50,52.89,46.15,52.78,54.03,30.53,42.27,42.31,35.94,36.36,35.43,44.21,56.7,54.81,53.13,43.8,55.12,2,330,2>4,1440,2>4>5,4810
2025-04-05,宮島,7,49,30,47,42,35,41,52,52.8,53.2,52,52,52,0.12,0.11,0.13,0.12,0.13,0.16,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,7.48,5.89,7.36,7.63,7.58,7.11,51.95,40.82,59.04,61.45,54.17,46.73,6.56,5.92,5.97,8.5,6.58,7.5,44.44,37.5,33.33,80.53,42.11,50,39.05,37.19,37.74,46.15,28.83,33.01,49.52,55.37,58.49,56.41,49.55,47.57,33.33,48.51,42.34,37.76,28.79,47.37,51.96,63.37,59.46,59.18,42.42,57.89,1,150,1>3,550,1>3>4,1150
2025-04-05,宮島,8,51,26,38,45,43,38,52,52.3,52,52.1,52.7,52,0.15,0.14,0.13,0.17,0.14,0.15,3,3,3,3,3,3,0,0,0,0,0,0,1,0,0,1,0,0,7.25,7.79,7.51,7.89,6.93,8.18,52.53,61.61,51.49,64.84,47.15,70,6.98,7.75,7.7,7.77,7.45,4.5,51.67,75,70,61.54,55,50,28.85,35.9,33.64,32.14,28.18,38.21,34.62,51.28,48.6,50.89,46.36,53.66,35.34,39.5,33.33,39.37,30,30.23,50,51.26,48.78,58.27,54,42.64,5,780,5>4,6620,5>4>2,39660
2025-04-05,宮島,9,35,29,38,40,36,36,51,52,52,52,52.1,52.2,0.11,0.15,0.13,0.12,0.14,0.13,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,7.69,6.86,6.85,7.48,7.47,7.34,64.57,48.42,49.06,52.44,54.74,42.86,7.59,0,6.41,0,6.83,0,63.41,0,46.96,0,50,0,35.4,32.46,35.24,34.71,38.79,31.36,50.44,55.26,54.29,49.59,55.17,44.07,31.5,44.54,36.84,33.33,28.69,27.73,48.03,59.66,53.38,49.52,50,45.38,1,170,1>2,570,1>2>3,2320
2025-04-05,宮島,10,42,26,28,31,32,33,52.3,51.5,46,52,53.7,52.7,0.11,0.15,0.14,0.13,0.15,0.14,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6.59,7.19,6.6,6.58,6.04,45.92,46.85,59.74,43.62,46,33.33,6.86,0,7.12,7.22,6.03,8.88,50,0,52.94,33.33,43.1,100,33.62,33.33,34.62,32.67,47.75,34.19,48.28,48.33,58.65,49.5,67.57,46.15,27.93,26.15,35.82,28.57,35.71,35.94,45.95,43.08,61.94,39.56,53.17,53.13,5,1310,5>1,5560,5>1>4,17510
2025-04-05,宮島,11,52,35,25,28,23,47,51,52,51.5,46.5,52.1,53.2,0.13,0.15,0.15,0.14,0.13,0.13,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,1,0,7.11,6.49,7.01,6.53,7.27,7.36,45.19,47.46,53.54,49.37,44.76,59.04,6.84,7.67,5.88,8.5,7.42,5.97,48.39,33.33,37.5,50,66.67,33.33,32.41,38.18,42.98,35.71,35.29,37.74,43.52,59.09,57.02,57.14,50,58.49,31.67,37.62,35.71,39.29,42.27,42.34,55,56.44,55.56,56.25,56.7,59.46,4,740,4>5,4270,4>5>3,18730
2025-04-05,宮島,12,42,45,33,37,27,40,52.1,52,51.5,54,52,53.3,0.12,0.14,0.14,0.14,0.13,0.12,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,7.63,6.85,6.28,7.4,6.93,6.54,61.45,46.3,39.45,54.17,57.75,47.37,8.5,7.88,6.14,7.1,6.9,6.83,80.53,50,47.62,45,53.33,50,46.15,35.96,36.04,35.48,36.84,27.45,56.41,54.39,54.95,54.03,57.02,38.24,37.76,31.2,44.63,35.43,36.5,38.93,59.18,48.8,61.98,55.12,55.47,56.49,1,120,1>2,230,1>2>6,2900
2025-04-05,尼崎,1,52,26,23,30,42,21,52.2,52,52.6,52,53,51,0.16,0.16,0.13,0.16,0.16,0.22,1,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,4.97,5.35,6.13,5.25,5.73,2.97,28.57,37.08,38.37,33.8,36.47,6.78,5.71,0,4.73,6.55,4.74,2.49,34.15,0,27.27,45.45,26.47,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230,1>2,750,1>2>4,3140
2025-04-05,尼崎,2,32,30,25,29,33,36,52.1,52,52.1,54.2,55.4,55.5,0.19,0.12,0.15,0.15,0.18,0.14,1,4,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,4.6,6.42,5.96,6.23,5.1,4.53,23.38,45.71,42.86,42.34,30.77,22.5,5.96,4.44,0,6,5.25,5.14,35.71,11.11,0,25,37.5,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4540,5>1,4930,5>1>4,22030
2025-04-05,尼崎,3,25,47,36,32,51,20,53.7,52.1,52,52,52.1,54,0.16,0.13,0.14,0.14,0.19,0.33,1,4,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,4.46,6.76,5.88,6.03,5.15,1.53,27.84,55.7,40.91,37.38,33.33,2.5,2.72,6.27,5.71,7.08,4.37,1.71,6.25,45.45,14.29,57.89,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,820,3>5,8240,3>5>4,23150
2025-04-05,尼崎,4,34,52,37,44,40,21,53.2,52,52,55.9,52,53.6,0.18,0.16,0.13,0.16,0.14,0.33,1,1,3,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,5.15,5.18,6.39,6.12,5.63,2,32.1,35.34,46.32,43.59,36.62,2.6,0,5.13,7.06,5.44,3.9,0,0,28.21,50,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,220,3>1,740,3>1>5,2400
2025-04-05,尼崎,5,49,51,44,44,30,27,53.8,54,52.1,52.7,52,52.3,0.14,0.17,0.2,0.16,0.16,0.17,3,4,1,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,7.06,5.1,5.38,6.11,5.25,4.83,52.59,34.19,35.87,40.82,33.8,24.14,6.73,0,4.67,6.19,6.55,5.38,46.67,0,44.44,41.89,45.45,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160,1>2,270,1>2>4,670
2025-04-05,尼崎,6,52,34,36,38,26,48,53,53.7,55.5,52.5,52,55.5,0.15,0.14,0.14,0.12,0.16,0.17,3,1,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,6.27,4.98,4.53,6.4,5.35,4.22,45.65,29.59,22.5,44.44,37.08,22.22,6.49,3.69,5.14,6.41,0,5.29,42.86,12.5,28.57,49.62,0,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,1>2,420,1>2>4,660
2025-04-05,尼崎,7,33,33,38,46,28,52,50,55.4,52,55.7,54,52.2,0.13,0.18,0.13,0.18,0.16,0.16,4,1,3,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,5.5,5.1,6.85,3.82,6.43,4.97,36,30.77,42.74,17.58,50.98,28.57,0,5.25,7.06,2.94,5.73,5.71,0,37.5,50,0,26.67,34.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,170,3>1,280,3>1>5,910
2025-04-05,尼崎,8,45,40,40,39,39,25,52,52,50,53.9,50.5,53.7,0.13,0.14,0.18,0.14,0.15,0.16,3,1,4,4,4,1,0,0,0,0,0,0,1,1,0,0,1,0,6.51,5.63,5.72,6.52,4.53,4.46,50,36.62,40.95,47.93,25,27.84,7.39,3.9,6.3,5.93,6,2.72,60.71,20,54.55,42.86,30,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,1>3,420,1>3>2,870
2025-04-05,尼崎,9,49,51,27,55,34,44,52.9,52,52.1,54.5,53.9,52,0.15,0.19,0.16,0.15,0.13,0.2,3,1,4,4,4,1,0,0,0,0,0,0,0,0,2,0,1,0,5.98,5.15,5.38,5.64,5.71,5.38,43.48,33.33,34.58,40.37,40.22,35.87,0,4.37,5.05,7.14,4,4.67,0,15.79,31.58,57.14,28.57,44.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,810,3>1,2300,3>1>4,3960
2025-04-05,尼崎,10,44,52,47,25,44,23,55.9,53,52.1,52.1,52.7,52.6,0.16,0.15,0.13,0.15,0.16,0.13,4,3,4,1,4,3,0,0,0,0,0,0,0,0,0,0,1,0,6.12,6.27,6.76,5.96,6.11,6.13,43.59,45.65,55.7,42.86,40.82,38.37,5.44,6.49,6.27,0,6.19,4.73,40,42.86,45.45,0,41.89,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,1>3,670,1>3>4,2090
2025-04-05,尼崎,11,38,37,38,30,36,51,52,52,52.5,52,52,54,0.13,0.13,0.12,0.12,0.14,0.17,3,3,3,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6.85,6.39,6.4,6.42,5.88,5.1,42.74,46.32,44.44,45.71,40.91,34.19,7.06,7.06,6.41,4.44,5.71,0,50,50,49.62,11.11,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,1>2,220,1>2>3,320
2025-04-05,尼崎,12,32,49,29,33,45,52,52,53.8,54.2,50,52,52,0.14,0.14,0.15,0.13,0.13,0.16,3,3,3,4,3,1,0,0,0,0,0,0,0,1,0,1,1,0,6.03,7.06,6.23,5.5,6.51,5.18,37.38,52.59,42.34,36,50,35.34,7.08,6.73,6,0,7.39,5.13,57.89,46.67,25,0,60.71,28.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,1>4,800,1>4>2,2580
2025-04-05,平和島,1,55,56,46,44,49,30,52.9,51.5,52,52.3,52,50.5,0.18,0.17,0.14,0.15,0.16,0.16,1,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.18,5.33,7.1,5.42,5.01,5.02,33.33,31.58,56.36,38.54,22.22,31.76,0,5.74,6.78,4,7,4.35,0,41.98,55.56,20,52.94,22.58,33.91,34.71,35.26,36.9,42.77,28.48,55.17,53.53,52.6,52.98,57.23,41.06,28.82,36.93,35.47,33.33,38.2,32.2,47.06,48.86,50,51.08,55.62,54.24,3,200,3>2,860,3>2>1,2920
2025-04-05,平和島,2,57,28,51,56,44,50,55.4,52,52.5,51.5,52.5,52.6,0.18,0.16,0.14,0.15,0.15,0.15,1,1,4,4,3,1,0,0,0,0,0,0,0,1,1,0,1,0,4.15,6.5,5.57,4.91,6.57,5.28,19.23,50,41.67,31.65,48.1,36.27,3.67,0,3.33,5.88,6.28,5.56,16.67,0,16.67,44,45.31,38.89,36.16,36.53,34.32,34.3,38.82,46.75,53.67,53.89,52.07,53.49,55.88,63.31,34.16,43.2,25.87,41.3,35.44,26.25,53.42,56.8,44.06,53.8,50.63,40.63,3,160,3>4,2380,3>4>1,11430
2025-04-05,平和島,3,36,41,39,25,48,21,53.5,53.3,52,54.1,53.2,62.3,0.14,0.14,0.17,0.2,0.13,0.24,1,3,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,4.63,7.19,5.18,4.62,6.86,1.17,29.63,59.12,31,26.76,45.45,0,0,7.25,5.9,0,6.92,0,0,57.14,45,0,41.67,0,34.13,30.49,42.2,27.98,43.02,35.33,46.71,43.9,56.65,45.83,57.56,48.5,32.52,27.92,33.13,28.31,25.32,30.18,49.69,46.75,48.75,46.99,40.26,50.89,2,230,2>4,2030,2>4>3,12470
2025-04-05,平和島,4,38,34,41,28,21,38,55.2,52,52.8,54.6,53,50,0.15,0.2,0.17,0.15,0.24,0.15,1,4,4,1,2,3,0,0,0,0,0,0,1,0,1,1,0,0,5.2,6.33,6.29,5.57,1.72,6.58,39.19,49.63,40.19,41.49,0,46.07,5.14,5.32,4.38,7.67,1.4,6.5,37.93,36.84,12.5,66.67,0,52.5,38.73,33.92,31.98,36.47,38.24,38.73,53.18,46.78,45.93,52.35,55.29,56.07,37.65,35.8,34.78,40.98,33.73,34.55,55.56,53.7,53.42,58.47,46.75,49.7,2,180,2>1,920,2>1>3,1690
2025-04-05,平和島,5,38,45,30,50,24,28,52,54.5,50.5,51,52.7,52.3,0.13,0.15,0.16,0.17,0.16,0.15,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,5.25,5.02,4.4,4.49,3.89,55.81,32.95,31.76,21.11,19.23,24.62,5.78,0,4.35,4.63,4.5,4.31,22.22,0,22.58,29.63,20,22.86,36.75,46.24,28.48,47.65,33.33,36.9,53.01,61.27,41.06,62.94,53.33,54.17,31.82,31.93,32.2,29.73,37.66,45.3,50.57,47.59,54.24,44.59,52.6,59.12,1,120,1>2,250,1>2>4,740
2025-04-05,平和島,6,56,41,28,33,32,39,52.3,52.6,52,52.1,52.2,52.3,0.18,0.13,0.16,0.14,0.17,0.18,2,3,1,1,1,4,0,0,0,0,0,0,0,1,1,0,0,0,3.59,6.92,6.5,3.63,5.3,6.46,12.24,55.13,50,16.92,31.46,45.61,3.79,6,0,4,6,7.59,17.86,38.71,0,24.14,45.45,65.52,32.34,29.34,36.53,34.88,29.76,25.61,49.1,39.52,53.89,50,46.43,44.51,43.45,22.92,42.46,32.08,32.92,30.25,59.52,45.14,56.98,45.28,51.55,48.15,1,470,1>5,2860,1>5>2,6910
2025-04-05,平和島,7,50,57,39,42,21,49,54.7,55.4,54.4,52.2,63,52,0.15,0.18,0.15,0.15,0.24,0.16,1,1,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,3.82,4.15,6.19,6.24,1.17,5.01,18.31,19.23,42.37,49.15,0,22.22,4.11,3.67,6.29,9,0,7,16.67,16.67,42.86,50,0,52.94,41.82,36.16,33.93,39.31,35.33,42.77,60.61,53.67,49.4,61.85,48.5,57.23,32.73,34.16,34.51,31.03,30.18,38.2,49.09,53.42,50.7,48.28,50.89,55.62,4,240,4>6,1160,4>6>2,3780
2025-04-05,平和島,8,39,50,36,46,25,21,53.4,55.2,52,52,54.1,53,0.15,0.17,0.16,0.14,0.2,0.24,4,1,1,3,1,2,0,0,0,0,0,0,0,1,1,0,1,0,5.59,3.88,3.97,7.1,4.62,1.72,35.34,21.05,16.09,56.36,26.76,0,5.7,0,4.07,6.78,0,1.4,50,0,28.57,55.56,0,0,30.54,40.35,40.24,35.26,27.98,38.24,42.51,57.31,56.8,52.6,45.83,55.29,33.96,34.55,28.75,35.47,28.31,33.73,48.43,49.7,52.5,50,46.99,46.75,1,200,1>2,1420,1>2>5,5600
2025-04-05,平和島,9,51,38,36,38,44,35,52.5,52,53.5,50,52.3,52.5,0.14,0.13,0.14,0.15,0.15,0.16,4,3,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5.57,7,4.63,6.58,5.42,4.57,41.67,55.81,29.63,46.07,38.54,26.67,3.33,5.78,0,6.5,4,5.15,16.67,22.22,0,52.5,20,41.18,34.32,36.75,34.13,38.73,36.9,47.9,52.07,53.01,46.71,56.07,52.98,63.47,25.87,31.82,32.52,34.55,33.33,36.26,44.06,50.57,49.69,49.7,51.08,59.06,3,850,3>2,2850,3>2>4,6100
2025-04-05,平和島,10,34,55,44,56,44,50,52,52.9,52.5,52.3,52.1,51,0.2,0.18,0.15,0.18,0.15,0.17,4,1,3,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,6.33,5.18,6.57,3.59,6.2,4.4,49.63,33.33,48.1,12.24,44.35,21.11,5.32,0,6.28,3.79,6.28,4.63,36.84,0,45.31,17.86,43.75,29.63,33.92,33.91,38.82,32.34,41.32,47.65,46.78,55.17,55.88,49.1,61.08,62.94,35.8,28.82,35.44,43.45,30.18,29.73,53.7,47.06,50.63,59.52,47.93,44.59,3,300,3>5,1850,3>5>1,2610
2025-04-05,平和島,11,48,52,33,39,41,30,53.2,53.1,52.1,54.4,52.8,52,0.13,0.15,0.14,0.15,0.17,0.17,3,4,1,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0,6.86,5.25,3.63,6.19,6.29,4.82,45.45,31.65,16.92,42.37,40.19,26.03,6.92,5.17,4,6.29,4.38,5.29,41.67,38.89,24.14,42.86,12.5,42.86,43.02,29.24,34.88,33.93,31.98,29.94,57.56,47.37,50,49.4,45.93,43.11,25.32,23.38,32.08,34.51,34.78,33.54,40.26,45.45,45.28,50.7,53.42,45.12,1,130,1>4,170,1>4>2,860
2025-04-05,平和島,12,42,28,39,41,56,36,52.2,52.3,52.3,53.3,51.5,52,0.15,0.15,0.18,0.14,0.17,0.16,3,1,4,3,4,1,0,0,0,0,0,0,0,1,0,0,0,1,6.24,3.89,6.46,7.19,5.33,3.97,49.15,24.62,45.61,59.12,31.58,16.09,9,4.31,7.59,7.25,5.74,4.07,50,22.86,65.52,57.14,41.98,28.57,39.31,36.9,25.61,30.49,34.71,40.24,61.85,54.17,44.51,43.9,53.53,56.8,31.03,45.3,30.25,27.92,36.93,28.75,48.28,59.12,48.15,46.75,48.86,52.5,3,750,3>1,3140,3>1>4,7060
